,Tree_ID,Year,Dist_west,Dist_south,Sp,Sp_code,En.Un,Block_new,Lat,Long,Class,Status2,DBH.y,DBH_mean
7556,167U,1964,17,25,I,NA,Unenclosed,52,50.85220797,-1.531055,10,1,NA,1.5
7561,168,1959,4.6,101,I,3,Enclosed,5,50.85984401,-1.531736388,10,1,0.2,0.2
7570,1680,1959,12,792,Q,2,Enclosed,39,50.853625,-1.531802988,30,1,22,22
7571,1680,1964,12,792,Q,2,Enclosed,39,50.853625,-1.531802988,30,1,NA,23
7588,1682,1959,14.6,796.4,Q,2,Enclosed,39,50.8535854,-1.531826388,20,1,19.75,19.75
7601,1683,1996,15,795,I,3,Enclosed,39,50.853598,-1.531829988,10,NA,NA,1.9
7623,1686,1959,15.7,797,Q,2,Enclosed,39,50.85358,-1.531836288,60,1,48.75,48.75
7625,1686,1964,15.7,797,Q,2,Enclosed,39,50.85358,-1.531836288,60,1,NA,50
7626,1686,1984,15.7,797,Q,2,Enclosed,39,50.85358,-1.531836288,60,1,NA,57
7627,1686,1988,15.7,797,Q,2,Enclosed,39,50.85358,-1.531836288,60,1,NA,56.2
7628,1686,1996,15.7,797,Q,2,Enclosed,39,50.85358,-1.531836288,60,1,NA,58.6
7629,1686,2014,15.7,797,Q,NA,Enclosed,39,50.86061171,-1.538867995,70,1,NA,63.66197724
7635,1687,1984,16.3,797.3,I,3,Enclosed,39,50.8535773,-1.531841688,10,1,NA,3
7636,1687,1988,16.3,797.3,I,3,Enclosed,39,50.8535773,-1.531841688,10,1,NA,4.5
7637,1687,1996,16.3,797.3,I,3,Enclosed,39,50.8535773,-1.531841688,10,1,NA,6.4
7638,1687,2014,16.3,797.3,I,NA,Enclosed,39,50.86060631,-1.538870695,20,1,NA,11.77746579
7645,1688,1988,16.6,797.7,I,3,Enclosed,39,50.8535737,-1.531844388,10,1,NA,1.9
7646,1688,1996,16.6,797.7,I,3,Enclosed,39,50.8535737,-1.531844388,10,1,NA,3.2
7664,169,1964,4.6,103.8,I,3,Enclosed,5,50.85981881,-1.531736388,10,1,NA,0.8
7672,1690,1959,19.7,792.3,F,1,Enclosed,39,50.8536223,-1.531872288,70,1,66.5,66.5
7673,1690,1964,19.7,792.3,F,1,Enclosed,39,50.8536223,-1.531872288,80,1,NA,77
7674,1690,1984,19.7,792.3,F,1,Enclosed,39,50.8536223,-1.531872288,80,1,NA,78.6
7675,1690,1988,19.7,792.3,F,1,Enclosed,39,50.8536223,-1.531872288,90,1,NA,80
7676,1690,1996,19.7,792.3,F,1,Enclosed,39,50.8536223,-1.531872288,90,1,NA,82.4
7677,1690,2014,19.7,792.3,F,NA,Enclosed,39,50.86057571,-1.538825695,90,1,NA,88.17183847
7681,1691,1959,0.2,819.8,F,1,Enclosed,40,50.8533748,-1.531696788,30,1,21,21
7682,1691,1964,0.2,819.8,F,1,Enclosed,40,50.8533748,-1.531696788,30,1,NA,23
7683,1691,1984,0.2,819.8,F,1,Enclosed,40,50.8533748,-1.531696788,30,1,NA,24.2
7684,1691,1988,0.2,819.8,F,1,Enclosed,40,50.8533748,-1.531696788,30,1,NA,24.2
7690,1692,1959,0.2,819.8,F,1.01,Enclosed,40,50.8533748,-1.531696788,10,1,5,5
7691,1692,1964,0.2,819.8,F,1.01,Enclosed,40,50.8533748,-1.531696788,10,1,NA,5.5
7692,1692,1984,0.2,819.8,F,1.01,Enclosed,40,50.8533748,-1.531696788,10,1,NA,6.5
7693,1692,1988,0.2,819.8,F,1.01,Enclosed,40,50.8533748,-1.531696788,10,1,NA,7.1
7699,1693,1959,2.5,818,F,1,Enclosed,40,50.853391,-1.531717488,30,1,29.5,29.5
