Block,Year,A,B,Cr,F,Fr.x,I,PM,Q,Sc,T,Sorensen_BA,A.x,B.x,Cr.x,F.x,I.x,PM.x,Q.x,Sc.x,T.x,Sorensen.x,A.y,B.y,Cr.y,F.y,Fr.y,I.y,PM.y,Q.y,Sc.y,T.y,Sorensen.SD,SDM,BAM,BAFM,BAQM,SPRM,LightM,MoistM,NitM,SDS,BAS,BAFS,BAQS,SPRS,LightS,MoistS,NitS,BAPERCM,BARAWM,BAFPERCM,BAFRAWM,BAQPERCM,BAQRAWM,BAQFPERCM,BAQFRAWM,SDPERCM,SDRAWM,SPRPERCM,SPRRAWM,BAPERCS,BARAWS,BAFPERCS,BAFRAWS,BAQPERCS,BAQRAWS,BAQFPERCS,BAQFRAWS,SDPERCS,SDRAWS,SPRPERCS,SPRRAWS,LightPercM,LightRawM,MoistPercM,MoistRawM,NitPercM,NitRawM,LightPercS,LightRawS,MoistPercS,MoistRawS,NitPercS,NitRawS,Northing,Easting
53,1999,0,0,0,0,0,1.8235570907,0,27.212200676,0,0,0.4160937788,0,0,0,0,10,0,0,0,0,0.4545454545,0,0,0,0,0,16,0,2,0,0,0.4927536232,18,29.0357577668,0,27.212200676,2,4.8743923196,2,1.0628038402,10,0.6013008339,0,0,1,3,5,5,-0.3940423701,-18.8813841821,-1,-30.2633547311,0.9182089965,13.0259463497,-0.3877966251,-17.2374083814,-0.6470588235,-33,-0.3333333333,-1,-0.5283172892,-0.6734985601,0,0,0,0,0,0,-0.7058823529,-24,0,0,1.0929458471,2.5454298544,0,0,-0.3762675873,-0.6411381365,0,0,0,0,0,0,105976,433113
53,2014,0,0,0,0,0,3.9002904071,0,28.0552366878,0,0,0.4420482608,0,0,0,0,8,0,0,0,0,0.380952381,0,0,0,0,0,16,0,2,0,0,0.4927536232,18,31.9555270949,0,28.0552366878,2,4.7558925944,2,1.1220537028,8,0.5064111004,0,0,1,3,5,5,-0.3331086581,-15.961614854,-1,-30.2633547311,0.9776352547,13.8689823614,-0.3688305188,-16.3943723697,-0.6470588235,-33,-0.3333333333,-1,-0.602752321,-0.7683882935,0,0,0,0,0,0,-0.7647058824,-26,0,0,1.042064939,2.4269301292,0,0,-0.3414953572,-0.5818882739,0,0,0,0,0,0,105976,433113
54,1964,0,0,0,33.1830724035,0,3.4891313409,0,19.2422550032,0,0,1,0,0,0,0,8,0,0,0,0,1,0,0,0,2,0,19,0,2,0,0,1,23,55.9144587477,33.1830724035,19.2422550032,3,2.5013519683,2,1.655862626,8,0.6302820261,0,0,1,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105972,433133
54,1999,0,0,0,0,0,2.958378897,0,22.9783940665,0,0,0.5424630378,0,0,0,0,10,0,0,0,0,0.8888888889,0,0,0,0,0,17,0,2,0,0,0.9047619048,19,25.9367729635,0,22.9783940665,2,4.7718776425,2,1.1140611787,10,0.3992571564,0,0,1,3,5,5,-0.5361347754,-29.9776857841,-1,-33.1830724035,0.1941632653,3.7361390633,-0.5616928839,-29.4469333403,-0.1739130435,-4,-0.3333333333,-1,-0.3665420561,-0.2310248698,0,0,0,0,0,0,0.25,2,0,0,0.9077193866,2.2705256743,0,0,-0.3272019301,-0.5418014472,0,0,1.77635683940025E-016,8.88178419700125E-016,1.77635683940025E-016,8.88178419700125E-016,105972,433133
54,2014,0,0,0,0,0,4.3411498522,0,25.8597415668,0,0,0.5279287909,0,0,0,0,3,0,0,0,0,0.5454545455,0,0,0,0,0,12,0,2,0,0,0.7567567568,14,30.2008914191,0,25.8597415668,2,4.712515118,2,1.143742441,3,0.0327262311,0,0,1,3,5,5,-0.4598733119,-25.7135673286,-1,-33.1830724035,0.3439039012,6.6174865636,-0.5067319014,-26.5655858399,-0.3913043478,-9,-0.3333333333,-1,-0.9480768454,-0.597555795,0,0,0,0,0,0,-0.625,-5,0,0,0.8839872109,2.2111631498,0,0,-0.3092769756,-0.512120185,0,0,1.77635683940025E-016,8.88178419700125E-016,1.77635683940025E-016,8.88178419700125E-016,105972,433133
55,1964,0,0,0,16.1968736247,0,4.6888270355,0,39.9885474894,0,0,1,0,0,0,0,25,0,0,0,0,1,0,0,0,2,0,38,0,3,0,0,1,43,60.8742481495,16.1968736247,39.9885474894,3,3.7816662904,2,1.3430958294,25,2.0479257111,0,0,1,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105964,433154
55,1999,0,0,0,0,0,5.4901687816,0,38.479993967,0,0,0.8234834958,0,0,0,0,5,0,0,0,0,0.3333333333,0,0,0,0,0,13,0,2,0,0,0.5172413793,15,43.9701627486,0,38.479993967,2,4.7502775319,2,1.124861234,5,0.1820945642,0,0,1,3,5,5,-0.2776886108,-16.9040854009,-1,-16.1968736247,-0.0377246391,-1.5085535223,-0.3151249345,-17.705427147,-0.6511627907,-28,-0.3333333333,-1,-0.9110834132,-1.8658311469,0,0,0,0,0,0,-0.8,-20,0,0,0.2561334521,0.9686112416,0,0,-0.1624862431,-0.2182345954,0,0,-1.77635683940025E-016,-8.88178419700125E-016,-1.77635683940025E-016,-8.88178419700125E-016,105964,433154
55,2014,0,0,0,0,0,7.0335547993,0,42.0947455219,0,0,0.8122970812,0,0,0,0,4,0,0,0,0,0.275862069,0,0,0,0,0,12,0,2,0,0,0.4912280702,14,49.1283003212,0,42.0947455219,2,4.7136658605,2,1.1431670698,4,0.3161712459,0,0,1,3,5,5,-0.1929542982,-11.7459478283,-1,-16.1968736247,0.0526700309,2.1061980325,-0.2507888223,-14.0906755922,-0.6744186047,-29,-0.3333333333,-1,-0.8456139087,-1.7317544652,0,0,0,0,0,0,-0.84,-21,0,0,0.2464520924,0.9319995701,0,0,-0.1488566603,-0.1999287597,1.48029736616688E-016,4.44089209850063E-016,0,0,0,0,105964,433154
56,1964,0,0,0,31.7457937645,0,3.4969853225,0,16.9822717881,0,0,1,0,0,0,0,17,0,0,0,0,1,0,0,0,3,0,27,0,1,0,0,1,31,52.2250508751,31.7457937645,16.9822717881,3,2.4346191443,2,1.6748251748,17,1.5845407947,0,0,1,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105960,433174
56,1999,0,0,0,0,0,1.2867963509,0,20.7499053177,0,0,0.4920182332,0,0,1,0,1,0,0,0,0,0.1052631579,0,0,1,0,0,2,0,1,0,0,0.1714285714,4,22.0367016686,0,20.7499053177,3,4.8832133438,2,1.0583933281,2,0.0163362818,0,0,2,3.3076923077,5.3076923077,5.6153846154,-0.5780434619,-30.1883492065,-1,-31.7457937645,0.2218568621,3.7676335296,-0.5741693194,-27.9781602349,-0.8709677419,-27,0,0,-0.9896902107,-1.5682045129,0,0,0,0,0,0,-0.8823529412,-15,1,1,1.0057401402,2.4485941995,0,0,-0.3680574283,-0.6164318467,0.1025641026,0.3076923077,0.0615384615,0.3076923077,0.1230769231,0.6153846154,105960,433174
56,2014,0,0,0,0,0,1.7954667982,0,22.7281041018,0,0,0.4893309652,0,0,2,0,3,0,0,0,0,0.2727272727,0,0,2,0,0,4,0,1,0,0,0.2631578947,7,24.5235709,0,22.7281041018,3,4.8535721567,2,1.0732139216,5,0.4111171289,0,0,2,3.4603193949,5.4603193949,5.9206387897,-0.530425141,-27.7014799751,-1,-31.7457937645,0.3383429723,5.7458323137,-0.5335726168,-25.9999614508,-0.7741935484,-24,0,0,-0.7405449388,-1.1734236658,0,0,0,0,0,0,-0.7058823529,-12,1,1,0.9935652638,2.4189530124,0,0,-0.3592083892,-0.6016112532,0.1534397983,0.4603193949,0.092063879,0.4603193949,0.1841277579,0.9206387897,105960,433174
57,1964,0,0,0,12.6154579996,0,3.0493083694,0,14.5220120412,0,0,1,0,0,0,0,5,0,0,0,0,1,0,0,0,2,0,14,0,1,0,0,1,17,30.1867784102,12.6154579996,14.5220120412,3,3.1263171588,2,1.5189280604,5,0.2945243113,0,0,1,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105960,433191
57,1999,0,0,0,15.9932395158,0,2.7638750419,0,0,0,0,0.6284474777,0,0,0,0,3,0,0,0,0,0.75,0,0,0,2,0,8,0,0,0,0,0.7407407407,10,18.7571145577,15.9932395158,0,2,1.2947015153,2,2,3,0.0611825169,0,0,1,3,5,5,-0.3786314557,-11.4296638525,0.2677494163,3.3777815163,-1,-14.5220120412,-0.4106584183,-11.1442305249,-0.4117647059,-7,-0.3333333333,-1,-0.7922666667,-0.2333417943,0,0,0,0,0,0,-0.4,-2,0,0,-0.5858700671,-1.8316156435,0,0,0.3167180541,0.4810719396,-2.96059473233375E-016,-8.88178419700125E-016,-1.77635683940025E-016,-8.88178419700125E-016,-1.77635683940025E-016,-8.88178419700125E-016,105960,433191
57,2014,0,0,0,17.8906572424,0,2.7345801122,0,0,0,0,0.6041892997,0,0,0,0,2,0,0,0,0,0.5714285714,0,0,0,2,0,6,0,0,0,0,0.64,8,20.6252373545,17.8906572424,0,2,1.2651683532,2,2,2,0.1537834487,0,0,1,3,5,5,-0.3167459914,-9.5615410556,0.4181536051,5.2751992428,-1,-14.5220120412,-0.3407396778,-9.2468127984,-0.5294117647,-9,-0.3333333333,-1,-0.477858218,-0.1407408625,0,0,0,0,0,0,-0.6,-3,0,0,-0.5953166973,-1.8611488056,0,0,0.3167180541,0.4810719396,-1.48029736616688E-016,-4.44089209850063E-016,0,0,0,0,105960,433191
58,1964,0,0,0,27.7716790577,0,1.9065540416,0,0,0,0,1,0,0,0,0,5,0,0,0,0,1,0,0,0,2,0,11,0,0,0,0,1,13,29.6782330994,27.7716790577,0,2,1.1284816408,2,2,5,0.4830198705,0,0,1,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105950,433212
58,1999,0,0,0,0,0,1.0741497982,0,0,0,0,0.069857988,0,0,0,0,4,0,0,0,0,0.8888888889,0,0,0,0,0,6,0,0,0,0,0.6315789474,6,1.0741497982,0,0,1,3,2,2,4,0.1503841133,0,0,1,3,5,5,-0.9638068144,-28.6040833012,-1,-27.7716790577,0,0,-1,-27.7716790577,-0.5384615385,-7,-0.5,-1,-0.6886585366,-0.3326357572,0,0,0,0,0,0,-0.2,-1,0,0,1.6584393504,1.8715183592,0,0,0,0,0,0,0,0,0,0,105950,433212
58,2014,0,0,0,0,0,2.0083864384,0,0,0,0,0.1203381155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,3,0,0,0,0,0.375,3,2.0083864384,0,0,1,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,-0.9323279647,-27.6698466609,-1,-27.7716790577,0,0,-1,-27.7716790577,-0.7692307692,-10,-0.5,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6584393504,1.8715183592,0,0,0,0,NA,NA,NA,NA,NA,NA,105950,433212
60,1964,0,0,0,20.3575203953,0,3.5303647445,0,14.5220120412,0,0,1,0,0,0,0,11,0,0,0,0,1,0,0,0,2,0,23,0,1,0,0,1,26,38.409897181,20.3575203953,14.5220120412,3,2.6961455884,2,1.6219200491,11,0.7156940764,0,0,1,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105939,433249
60,1999,0,0,0,0,0,0.6151434765,0,15.3785869132,0,0,0.5564759629,0,0,3,0,1,0,0,0,0,0.1333333333,0,0,3,0,0,2,0,1,0,0,0.1875,6,15.9937303897,0,15.3785869132,3,4.9230769231,2,1.0384615385,4,0.108600931,0,0,2,3.0627372989,5.0627372989,5.1254745977,-0.583603926,-22.4161667913,-1,-20.3575203953,0.0589845863,0.856574872,-0.5590942355,-19.5009455233,-0.7692307692,-20,0,0,-0.8482578875,-0.6070931454,0,0,0,0,0,0,-0.6363636364,-7,1,1,0.8259685027,2.2269313347,0,0,-0.3597332131,-0.5834585106,0.020912433,0.0627372989,0.0125474598,0.0627372989,0.0250949195,0.1254745977,105939,433249
60,2014,0,0,0.3183101138,0,0,0.9748238486,0,0,0,0,0.0491057645,0,0,3,0,1,0,0,0,0,0.1333333333,0,0,4,0,0,2,0,0,0,0,0.125,6,1.2931339624,0,0,2,3.2461540127,2,2.2461540127,4,0.2552944913,0,0,2,3.3446327652,5.3446327652,5.6892655303,-0.9663333136,-37.1167632186,-1,-20.3575203953,-1,-14.5220120412,-1,-34.8795324365,-0.7692307692,-20,-0.3333333333,-1,-0.6432910377,-0.4603995851,0,0,0,0,0,0,-0.6363636364,-7,1,1,0.2039980432,0.5500084243,0,0,0.3848734492,0.6242339636,0.1148775884,0.3446327652,0.068926553,0.3446327652,0.1378531061,0.6892655303,105939,433249
61,1964,0,0,0,47.4262680968,0,3.9525162573,0,5.0736721355,0,0,1,0,0,0,0,18,0,0,0,0,1,0,0,0,8,0,32,0,3,0,0,1,43,56.4524564896,47.4262680968,5.0736721355,3,1.4995304511,2,1.9101248652,18,1.3022883297,0,0,1,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105935,433264
61,1999,0,0,0,18.1227091912,0,1.4387316256,0,10.8670438781,0,0,0.5671005083,0,0,0,0,6,0,0,0,0,0.5,0,0,0,4,0,10,0,3,0,0,0.5666666667,17,30.428484695,18.1227091912,10.8670438781,3,2.5231004511,2,1.6428660846,6,0.1291194581,0,0,1,3,5,5,-0.460989183,-26.0239717946,-0.6178761282,-29.3035589055,1.1418498452,5.7933717426,-0.4478135986,-23.510187163,-0.6046511628,-26,0,0,-0.9008518658,-1.1731688716,0,0,0,0,0,0,-0.6666666667,-12,0,0,0.682593674,1.0235699999,0,0,-0.1399169161,-0.2672587806,0,0,1.77635683940025E-016,8.88178419700125E-016,1.77635683940025E-016,8.88178419700125E-016,105935,433264
61,2014,0,0,0,24.6913973006,0,1.8499773927,0,15.8580468968,0,0,0.6396448392,0,0,1,0,2,0,0,0,0,0.1904761905,0,0,1,4,0,6,0,3,0,0,0.4561403509,14,42.3994215902,24.6913973006,15.8580468968,4,2.583326844,2,1.6259843578,3,0.1820334726,0,0,2,3.1846994898,5.1846994898,5.3693989797,-0.2489357554,-14.0530348994,-0.4793729658,-22.7348707961,2.1255561008,10.7843747613,-0.227628755,-11.9504960348,-0.6744186047,-29,0.3333333333,1,-0.8602202996,-1.1202548571,0,0,0,0,0,0,-0.8333333333,-15,1,1,0.7227571751,1.0837963929,0,0,-0.1487549388,-0.2841405075,0.0615664966,0.1846994898,0.036939898,0.1846994898,0.0738797959,0.3693989797,105935,433264
62,1964,0,0,0,11.2822446172,0,1.8692476289,0,8.9810279984,0,0,1,0,0,0,0,16,0,0,0,0,1,0,0,0,2,0,23,0,3,0,0,1,28,22.1325202445,11.2822446172,8.9810279984,3,2.7920511001,2,1.5942157559,16,1.4333516482,0,0,1,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105928,433286
62,1999,0,0,0,0,0,0.794528417,0,19.1231297368,0,0,0.464947203,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,3,0,0,0.2941176471,6,19.9176581539,0,19.1231297368,3,4.9202186913,2,1.0398906544,1,0.0001767146,0,0,1,4,6,7,-0.1000727466,-2.2148620907,-1,-11.2822446172,1.1292807171,10.1421017384,-0.0562664729,-1.1401428788,-0.7857142857,-22,0,0,-0.9998767123,-1.4331749336,0,0,0,0,0,0,-0.9375,-15,0,0,0.7622237255,2.1281675912,0,0,-0.3477102139,-0.5543251015,0.3333333333,1,0.2,1,0.4,2,105928,433286
62,2014,0,0,0,0,0,1.1127415619,0,24.7967889368,0,0,0.4202056076,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,2,0,3,0,0,0.2702702703,9,25.9095304987,0,24.7967889368,3,4.9141056175,2,1.0429471913,4,0.0690831908,0,0,1,4,6,7,0.1706543228,3.7770102542,-1,-11.2822446172,1.7610189993,15.8157609383,0.2237307076,4.5335163211,-0.6785714286,-19,0,0,-0.9518030409,-1.3642684574,0,0,0,0,0,0,-0.75,-12,0,0,0.7600342692,2.1220545174,0,0,-0.3457929471,-0.5512685646,0.3333333333,1,0.2,1,0.4,2,105928,433286
63,1964,0,0,0,25.6589579982,0,2.8765207734,0,30.6545811913,0,0,1,0,0,0,1,28,0,0,0,0,1,0,0,0,5,0,37,0,2,0,0,1,44,59.1900599629,25.6589579982,30.6545811913,3,3.1687993963,2,1.4820991699,29,2.3193789513,0.0314159265,0,2,2.9729100529,4.9729100529,4.9729100529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105923,433305
63,1999,0,0,0,9.6211275016,0,2.3187309978,0,31.2988236697,0,0,0.8316892076,0,0,0,0,4,0,0,0,0,0.2424242424,0,0,0,1,0,11,0,2,0,0,0.4827586207,14,43.2386821692,9.6211275016,31.2988236697,3,4.0026992073,2,1.2761383534,4,0.5152604651,0,0,1,3,5,5,-0.2694941989,-15.9513777937,-0.6250382614,-16.0378304966,0.0210161892,0.6442424785,-0.2733550091,-15.3935880181,-0.6818181818,-30,0,0,-0.7778455026,-1.8041184862,-1,-0.0314159265,0,0,-1,-0.0314159265,-0.8620689655,-25,-0.5,-1,0.2631595462,0.8338998111,0,0,-0.1389656108,-0.2059608164,0.009112266,0.0270899471,0.0054475039,0.0270899471,0.0054475039,0.0270899471,105923,433305
63,2014,0,0,0,10.524119513,0,4.7346097726,0,22.9979057232,0,0,0.7470452645,0,0,1,0,2,0,0,0,0,0.125,0,0,1,1,0,10,0,1,0,0,0.4210526316,13,38.2566350089,10.524119513,22.9979057232,4,3.6521109976,2,1.3988518405,3,0.3067711597,0,0,2,3.0162127016,5.0162127016,5.0324254032,-0.3536645337,-20.933424954,-0.589846185,-15.1348384851,-0.2497726333,-7.656675468,-0.4047252984,-22.7915139532,-0.7045454545,-31,0.3333333333,1,-0.8677356456,-2.0126077916,-1,-0.0314159265,0,0,-1,-0.0314159265,-0.8965517241,-26,0,0,0.1525219936,0.4833116013,0,0,-0.0561685284,-0.0832473293,0.0145657447,0.0433026487,0.008707708,0.0433026487,0.0119679121,0.0595153503,105923,433305
64,1964,0,0,0,44.1247683771,0,1.7475109136,0,10.5405342266,0,0,1,0,0,0,0,26,0,0,0,0,1,0,0,0,7,0,34,0,2,0,0,1,43,56.4128135173,44.1247683771,10.5405342266,3,1.809340217,2,1.8131535449,26,1.7632188768,0,0,1,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105916,433326
64,1999,0,0,0,15.6256928103,0,1.6051182265,0,12.3295337982,0,0,0.6460468778,0,0,0,0,3,0,0,0,0,0.2068965517,0,0,0,4,0,7,0,2,0,0,0.4642857143,13,29.5603448351,15.6256928103,12.3295337982,3,2.7769877834,2,1.5829029104,3,0.3104089891,0,0,1,3,5,5,-0.4759994584,-26.8524686822,-0.6458747913,-28.4990755668,0.169725702,1.7889995715,-0.4886111431,-26.7100759952,-0.6976744186,-30,0,0,-0.8239532294,-1.4528098877,0,0,0,0,0,0,-0.8846153846,-23,0,0,0.5348068635,0.9676475664,0,0,-0.1269890436,-0.2302506345,0,0,1.77635683940025E-016,8.88178419700125E-016,1.77635683940025E-016,8.88178419700125E-016,105916,433326
64,2014,0,0,0,18.3584241362,0,2.6725100837,0,14.2954940928,0,0,0.6681212677,0,0,1,0,1,0,0,1,0,0.0689655172,0,0,1,4,0,4,0,2,1,0,0.3636363636,12,35.3264283127,18.3584241362,14.2954940928,5,2.7699778756,2,1.5953314621,3,0.1651729894,0,0,3,3.43541109,6.0000001892,5.4944294472,-0.3737871574,-21.0863852046,-0.5839428781,-25.7663442409,0.3562399956,3.7549598662,-0.4026573224,-22.0113843747,-0.7209302326,-31,0.6666666667,2,-0.9063230371,-1.5980458875,0,0,0,0,0,0,-0.8846153846,-23,2,2,0.530932574,0.9606376586,0,0,-0.1201343832,-0.2178220828,0.14513703,0.43541109,0.2000000378,1.0000001892,0.0988858894,0.4944294472,105916,433326
65,1964,0,0,0,29.6978680535,0,2.8765207734,0,1.0386890711,0,0,1,0,0,0,1,52,0,0,0,0,1,0,0,0,5,0,62,0,1,0,0,1,68,33.613077898,29.6978680535,1.0386890711,3,1.294760208,2,1.9690986623,53,4.1307034656,0.0314159265,0,2,2.9847890671,4.9847890671,4.9847890671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105914,433343
65,1999,0,0,0,0.9852034562,0,0.5464015023,0,2.3915570425,0,0,0.1369500001,0,0,0,0,6,0,0,0,0,0.2033898305,0,0,0,1,0,8,0,1,0,0,0.2564102564,10,3.9231620009,0.9852034562,2.3915570425,3,3.7169490253,2,1.3904006406,6,0.5452823099,0,0,1,3,5,5,-0.8832846545,-29.6899158971,-0.9668257851,-28.7126645973,1.3024763705,1.3528679714,-0.8901386227,-27.3597966259,-0.8529411765,-58,0,0,-0.8679928699,-3.5854211557,-1,-0.0314159265,0,0,-1,-0.0314159265,-0.8867924528,-47,-0.5,-1,1.8707624798,2.4221888173,0,0,-0.2938898049,-0.5786980217,0.00509615,0.0152109329,0.0030514697,0.0152109329,0.0030514697,0.0152109329,105914,433343
65,2014,0,0,0,1.2259410712,0,1.8519659684,0,0,0,0,0.1677745661,0,0,0,0,4,0,0,0,0,0.1403508772,0,0,0,1,0,7,0,0,0,0,0.2105263158,8,3.0779070396,1.2259410712,0,2,2.203393049,2,2,4,0.4584159842,0,0,1,3,5,5,-0.9084312645,-30.5351708584,-0.9587195596,-28.4719269823,-1,-1.0386890711,-0.9601145611,-29.5106160534,-0.8823529412,-60,-0.3333333333,-1,-0.8890222966,-3.6722874814,-1,-0.0314159265,0,0,-1,-0.0314159265,-0.9245283019,-49,-0.5,-1,0.7017769278,0.908632841,0,0,0.0156931383,0.0309013377,0.00509615,0.0152109329,0.0030514697,0.0152109329,0.0030514697,0.0152109329,105914,433343
66,1964,0,0,0,14.6516027382,0,2.8431413515,0,56.7450173055,0,0,1,0,0,0,1,24,0,0,0,0,1,0,0,0,7,0,35,0,2,0,0,1,44,74.2397613951,14.6516027382,56.7450173055,3,4.1339857181,2,1.2356519439,25,1.8785742321,0.0176714587,0,2,2.9811863078,4.9811863078,4.9811863078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105906,433363
66,1999,0,0,0,3.6615655077,0,0.477679163,0,12.037974365,0,0,0.3578358613,0,2,0,0,1,0,0,0,0,0.0714285714,0,2,0,3,0,3,0,1,0,0,0.2641509434,9,16.1772190356,3.6615655077,12.037974365,4,4.0355808176,2,1.2558687412,3,0.027351491,0,0,2,4.9870782484,8.9741564968,5.9935391242,-0.7820949484,-58.0625423595,-0.7500911284,-10.9900372305,-0.7878584775,-44.7070429405,-0.7801080799,-55.697080171,-0.7954545455,-35,0.3333333333,1,-0.9854402927,-1.851222741,-1,-0.0176714587,0,0,-1,-0.0176714587,-0.88,-22,0,0,-0.0238038801,-0.0984049005,0,0,0.0163612394,0.0202167973,0.672850246,2.0058919406,0.8016102876,3.992970189,0.2032352845,1.0123528164,105906,433363
66,2014,0,0.2037184728,0,4.5231835673,0,0.9199153789,0,13.9708199017,0,0,0.4136896849,0,0,0,0,1,0,0,0,0,0.0769230769,0,1,0,3,0,2,0,1,0,0,0.2352941176,7,19.6176373208,4.5231835673,13.9708199017,4,3.9839467057,2.0207689101,1.2774594543,1,0.0097482385,0,0,1,3,5,5,-0.7357529584,-54.6221240743,-0.6912840426,-10.1284191709,-0.7537965347,-42.7741974038,-0.7409680814,-52.9026165746,-0.8409090909,-37,0.3333333333,1,-0.9948108314,-1.8688259936,-1,-0.0176714587,0,0,-1,-0.0176714587,-0.96,-24,-0.5,-1,-0.0362940326,-0.1500390124,0.010384455,0.0207689101,0.0338343743,0.0418075104,0.0063108073,0.0188136922,0.0037769501,0.0188136922,0.0037769501,0.0188136922,105906,433363
67,1964,0,0,0,5.9866975005,0,0.9189158512,0,4.0290925782,0,0,1,0,0,0,1,7,0,0,0,0,1,0,1,0,3,0,13,0,3,0,0,1,20,10.9347059299,5.9866975005,4.0290925782,4,2.6419464895,2,1.6315316933,8,0.4859651136,0.0706858347,0,2,2.7090909091,4.7090909091,4.7090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105902,433383
67,1999,0,0,0,13.2449153576,0,3.9760782022,0,11.2692855475,0,0,0.5547094524,0,0,0,0,5,0,0,0,0,0.7692307692,0,0,0,3,0,14,0,2,0,0,0.9230769231,19,28.4902791073,13.2449153576,11.2692855475,3,2.8613120073,2,1.6044515568,5,0.2350500354,0,0,1,3,5,5,1.6054911115,17.5555731774,1.2123909479,7.2582178571,1.7969785575,7.2401929693,1.4475553813,14.4984108264,-0.05,-1,-0.25,-1,-0.5163232323,-0.2509150783,-1,-0.0706858347,0,0,-1,-0.0706858347,-0.375,-3,-0.5,-1,0.0830317793,0.2193655178,0,0,-0.0165979837,-0.0270801365,0.1073825503,0.2909090909,0.0617760618,0.2909090909,0.0617760618,0.2909090909,105902,433383
67,2014,0,0,0,14.3192211904,0,4.7227237137,0,15.5311853425,0,0,0.4805636501,0,0,0,0,1,0,0,0,0,0.2222222222,0,0,0,3,0,8,0,2,0,0,0.7878787879,13,34.5731302465,14.3192211904,15.5311853425,3,3.0701101777,2,1.5507729491,1,0.1450299444,0,0,1,3,5,5,2.1617796096,23.6384243166,1.391839773,8.3325236899,2.8547601081,11.5020927642,1.9803346814,19.8346164541,-0.35,-7,-0.25,-1,-0.701563054,-0.3409351692,-1,-0.0706858347,0,0,-1,-0.0706858347,-0.875,-7,-0.5,-1,0.1620637246,0.4281636882,0,0,-0.0494987284,-0.0807587442,0.1073825503,0.2909090909,0.0617760618,0.2909090909,0.0617760618,0.2909090909,105902,433383
